,OBJECTID,FLIGHT,STRIP,PHOTO_ID,QUALITY,TWD97_E,TWD97_N,TWD97_H,TWD67_E,TWD67_N,TWD67_H,LN,DATE_,TIME_,SEC,MAP_ID,SC,RI,MP,DP,SW,CLOUD,SECRET,OMEGA,PHI,KAPPA,STD_X,STD_Y,STD_H,STD_OMEGA,STD_PHI,STD_KAPPA,filename
14591,14592,211030d,29,0136,b,221159.392,2451385.779,3339.447,220331.93,2451595.64,3316.726,29,20211030,1041,0.518,95173039,4,3,y,18,DMC,-9,0,-0.9445,2.200865,-93.294244,0.015085,0.02297,0.021733,0.003399,0.003554,0.008546,211030d_29~0136.tif
14592,14593,211030d,29,0137,b,221182.758,2450693.768,3339.775,220355.31,2450903.626,3317.101,29,20211030,1041,7.518,--------,4,3,y,18,DMC,-9,0,-0.997566,1.294999,-92.80297,0.015239,0.023053,0.022137,0.003391,0.003547,0.008535,211030d_29~0137.tif
14596,14597,211030d,29,0141,a,221178.848,2447925.311,3342.131,220351.448,2448135.219,3319.608,29,20211030,1041,35.609,--------,4,3,y,18,DMC,-9,0,-0.747989,-0.593152,-94.98949,0.015312,0.023003,0.022413,0.003373,0.003535,0.008537,211030d_29~0141.tif
14597,14598,211030d,29,0142,a,221159.241,2447233.77,3340.384,220331.85,2447443.709,3317.884,29,20211030,1041,42.617,--------,4,3,y,18,DMC,-9,0,-0.68885,-0.278531,-95.16,0.015111,0.022926,0.02191,0.003377,0.003535,0.008531,211030d_29~0142.tif
14605,14606,211030d,29,0150,a,221189.251,2441697.827,3338.28,220361.947,2441908.041,3316.043,29,20211030,1042,38.374,--------,4,3,y,18,DMC,-9,1,-1.089959,0.321709,-92.735753,0.014455,0.022703,0.021295,0.003301,0.003476,0.008392,211030d_29~0150.tif
14608,14609,211030d,30,0153,a,223738.392,2441695.611,3338.748,222910.985,2441905.749,3316.432,30,20211030,1048,48.54,--------,4,3,y,36,DMC,-9,1,1.298482,-1.960914,93.982938,0.014471,0.022914,0.020638,0.003396,0.003582,0.007997,211030d_30~0153.tif
14615,14616,211030d,30,0160,a,223757.249,2446540.135,3341.654,222929.707,2446750.214,3319.107,30,20211030,1049,43.869,--------,4,3,y,36,DMC,-9,0,0.946264,0.006979,93.156679,0.014553,0.022979,0.020285,0.003413,0.003605,0.008132,211030d_30~0160.tif
14624,14625,211030d,30,0169,b,223761.256,2452768.262,3341.007,222933.577,2452978.247,3318.12,30,20211030,1050,54.886,--------,4,1,y,36,DMC,-9,0,0.665718,2.322025,90.750635,0.015308,0.023389,0.02119,0.003482,0.003655,0.008156,211030d_30~0169.tif
14628,14629,211030d,30,0173,a,223759.156,2455535.997,3340.67,222931.434,2455745.941,3317.74,30,20211030,1051,26.281,--------,4,1,y,36,DMC,-9,0,0.75846,1.739051,93.317448,0.0153,0.023439,0.019553,0.003481,0.003651,0.008192,211030d_30~0173.tif
14633,14634,211030d,30,0178,b,223782.943,2458996.813,3337.92,222955.169,2459206.7,3314.92,30,20211030,1052,5.428,--------,4,1,y,36,DMC,-9,0,1.580495,-2.579774,93.707825,0.014293,0.022975,0.018432,0.003509,0.003666,0.008171,211030d_30~0178.tif
14643,14644,211030d,30,0188,b,223786.916,2465915.904,3339.592,222959.123,2466125.684,3316.347,30,20211030,1053,24.295,--------,4,1,y,36,DMC,-9,0,0.750499,0.60028,91.647639,0.014075,0.022881,0.018028,0.003343,0.00353,0.008086,211030d_30~0188.tif
14701,14702,211030d,32,0246,b,228930.745,2437534.978,3338.713,228103.221,2437745.246,3316.33,32,20211030,1112,50.158,95172082,4,3,y,36,DMC,-9,0,1.102986,-1.621401,91.372007,0.015976,0.022687,0.020043,0.003543,0.003717,0.008331,211030d_32~0246.tif
14717,14718,211030d,32,0262,a,228933.176,2448608.068,3336.233,228105.277,2448818.208,3313.446,32,20211030,1114,56.444,95172042,4,3,y,36,DMC,-9,0,0.890621,0.515152,90.997923,0.018465,0.023064,0.02109,0.003494,0.003674,0.008396,211030d_32~0262.tif
14719,14720,211030d,32,0264,a,228923.828,2449991.437,3336.791,228095.883,2450201.558,3313.94,32,20211030,1115,12.158,--------,4,3,y,36,DMC,-9,0,1.351254,-1.453915,93.121478,0.018871,0.023082,0.021528,0.0035,0.003671,0.008406,211030d_32~0264.tif
14723,14724,211030d,32,0268,b,228919.626,2452759.814,3337.811,228091.609,2452969.86,3314.816,32,20211030,1115,43.576,--------,4,1,y,36,DMC,-9,0,0.667088,1.095593,90.718519,0.016998,0.02308,0.020114,0.003466,0.003644,0.00834,211030d_32~0268.tif
14724,14725,211030d,32,0269,b,228942.805,2453451.941,3336.721,228114.772,2453661.966,3313.698,32,20211030,1115,51.361,--------,4,1,y,36,DMC,-9,0,0.855413,-0.79997,90.860932,0.016749,0.023042,0.019765,0.003458,0.003641,0.008325,211030d_32~0269.tif
14730,14731,211030d,32,0275,a,228909.326,2457604.336,3336.451,228081.263,2457814.251,3313.321,32,20211030,1116,38.317,--------,4,1,y,36,DMC,-9,0,0.533758,2.978387,90.639252,0.016092,0.022832,0.01906,0.003495,0.003644,0.008222,211030d_32~0275.tif
14766,14767,211030d,34,0311,a,234075.086,2433376.799,3336.699,233247.474,2433587.19,3314.237,34,20211030,1134,21.684,--------,4,3,y,36,DMC,-9,0,0.901278,1.351543,91.263412,0.014204,0.022823,0.019863,0.003525,0.003706,0.008518,211030d_34~0311.tif
14771,14772,211030d,34,0316,a,234080.242,2436836.9,3334.471,233252.533,2437047.18,3311.943,34,20211030,1135,0.951,--------,4,3,y,36,DMC,-9,0,0.917661,0.787597,93.671053,0.014486,0.022882,0.020531,0.003603,0.003766,0.008663,211030d_34~0316.tif
14778,14779,211030d,34,0323,a,234062.935,2441680.918,3333.206,233235.102,2441891.135,3310.523,34,20211030,1135,55.775,--------,4,3,y,36,DMC,-9,0,0.998661,-0.143296,94.356799,0.014682,0.022956,0.020683,0.003614,0.003782,0.008805,211030d_34~0323.tif
14786,14787,211030d,34,0331,b,234119.004,2447218.188,3332.102,233290.953,2447428.332,3309.226,34,20211030,1136,58.144,--------,4,3,y,36,DMC,-9,1,1.122468,-0.801789,92.536852,0.015294,0.023124,0.021282,0.00361,0.003782,0.00887,211030d_34~0331.tif
14787,14788,211030d,34,0332,b,234106.606,2447910.16,3333.208,233278.52,2448120.285,3310.315,34,20211030,1137,5.945,--------,4,3,y,36,DMC,-9,1,1.039533,-0.377661,92.784193,0.015423,0.023159,0.021599,0.003617,0.003786,0.008875,211030d_34~0332.tif
14796,14797,211030d,34,0341,b,234060.01,2454138.225,3332.643,233231.679,2454348.154,3309.486,34,20211030,1138,15.815,95172024,4,1,y,36,DMC,-9,1,0.684436,3.203528,92.667623,0.014509,0.022853,0.019372,0.00369,0.003827,0.008879,211030d_34~0341.tif
14812,14813,211030d,35,0357,b,236639.31,2458282.983,3336.494,235810.81,2458492.794,3313.303,35,20211030,1148,10.207,--------,4,1,y,18,DMC,-9,0,-0.726288,0.302616,-95.20821,0.014328,0.022734,0.018557,0.003571,0.003733,0.009283,211030d_35~0357.tif
14813,14814,211030d,35,0358,b,236629.704,2457591.63,3334.694,235801.176,2457801.442,3311.517,35,20211030,1148,17.196,--------,4,1,y,18,DMC,-9,0,-0.737378,0.18615,-95.275624,0.014363,0.022752,0.018649,0.003585,0.003743,0.009294,211030d_35~0358.tif
14816,14817,211030d,35,0361,b,236593.053,2455515.917,3332.149,235764.504,2455725.754,3309.024,35,20211030,1148,38.162,--------,4,1,y,18,DMC,-9,1,-1.030315,0.932086,-95.000431,0.014528,0.02284,0.019112,0.003665,0.003811,0.009331,211030d_35~0361.tif
14820,14821,211030d,35,0365,a,236697.693,2452747.719,3336.509,235869.232,2452957.635,3313.458,35,20211030,1149,6.148,--------,4,1,y,18,DMC,-9,1,-1.267647,-0.536117,-91.739717,0.014561,0.02295,0.019406,0.0037,0.003834,0.009352,211030d_35~0365.tif
14834,14835,211030d,35,0379,a,236687.132,2443059.565,3334.295,235859.169,2443269.798,3311.597,35,20211030,1150,44.12,95172065,4,1,y,18,DMC,-9,0,-1.214901,-1.350973,-93.855168,0.014875,0.022956,0.019518,0.003667,0.003813,0.009516,211030d_35~0379.tif
14841,14842,211030d,35,0386,a,236609.569,2438215.119,3335.354,235781.699,2438425.368,3312.804,35,20211030,1151,33.252,--------,4,1,y,18,DMC,-9,0,-0.920784,1.039059,-94.669808,0.014746,0.022868,0.019108,0.003675,0.003809,0.009537,211030d_35~0386.tif
14865,14866,211030b,36,0016,a,239199.354,2443753.472,2752.079,238371.242,2443963.673,2729.399,36,20211030,1205,26.012,--------,4,1,y,36,DMC,-9,0,0.65542,2.916153,90.925444,0.014942,0.023258,0.01975,0.003704,0.003824,0.008607,211030b_36~0016.tif
14873,14874,211030b,36,0024,a,239168.618,2449289.562,2752.521,238340.206,2449499.576,2729.674,36,20211030,1206,29.697,--------,4,1,y,36,DMC,-9,1,0.530817,1.748427,92.52498,0.015414,0.023638,0.021189,0.003598,0.003735,0.008636,211030b_36~0024.tif
14894,14895,211030b,36,0045,b,239234.048,2463822.235,2749.938,238405.828,2464032.052,2726.682,36,20211030,1209,16.431,--------,4,1,y,36,DMC,-9,0,1.034138,-0.153631,92.141831,0.014307,0.02295,0.018796,0.003416,0.003525,0.008368,211030b_36~0045.tif
14895,14896,211030b,36,0046,b,239218.535,2464514.2,2749.519,238390.347,2464723.984,2726.249,36,20211030,1209,24.387,--------,4,1,y,36,DMC,-9,0,0.833517,0.86164,92.115006,0.014285,0.022931,0.018741,0.003434,0.003515,0.008299,211030b_36~0046.tif
14896,14897,211030b,35,0047,b,236700.041,2434064.4,2749.048,235872.261,2434274.735,2726.583,35,20211030,1216,25.326,--------,4,1,y,18,DMC,-9,0,-1.442933,-3.767185,-94.342441,0.0151,0.023594,0.017856,0.003484,0.003589,0.009116,211030b_35~0047.tif
14897,14898,211030b,35,0048,b,236663.024,2433373.217,2748.669,235835.265,2433583.578,2726.216,35,20211030,1216,32.47,--------,4,1,y,18,DMC,-9,0,-1.10709,-1.319267,-95.088615,0.015307,0.023579,0.017775,0.003464,0.003575,0.009102,211030b_35~0048.tif
14898,14899,211030b,35,0049,b,236637.075,2432681.485,2748.558,235809.339,2432891.875,2726.117,35,20211030,1216,39.611,--------,4,1,y,18,DMC,-9,0,-0.811842,2.017434,-94.743471,0.014908,0.023553,0.017622,0.003442,0.003556,0.009096,211030b_35~0049.tif
14900,14901,211030b,35,0051,a,236623.448,2431296.469,2747.899,235795.762,2431506.919,2725.487,35,20211030,1216,53.884,--------,4,1,y,18,DMC,-9,0,-0.856982,1.967694,-93.610662,0.014608,0.023558,0.017504,0.003399,0.00352,0.009092,211030b_35~0051.tif
14902,14903,211030b,35,0053,a,236688.007,2425069.219,2749.703,235860.581,2425279.928,2727.436,35,20211030,1217,58.205,--------,4,1,y,18,DMC,-9,1,-1.195236,-0.86048,-93.291168,0.014532,0.023457,0.017263,0.00331,0.003428,0.009009,211030b_35~0053.tif
14905,14906,211030b,35,0056,a,236649.245,2422992.757,2750.495,235824.245,2423197.757,2726.48,35,20211030,1218,19.859,--------,4,1,y,18,DMC,-9,1,-1.071856,0.028247,-94.183819,0.014558,0.023407,0.017102,0.003277,0.003397,0.00897,211030b_35~0056.tif
14919,14920,211030b,33,0070,a,231417.092,2427845.509,2750.439,230589.89,2428056.189,2728.166,33,20211030,1224,20.081,--------,4,3,y,36,DMC,-9,1,1.044158,0.174124,91.763539,0.014181,0.023475,0.01685,0.00325,0.003334,0.008033,211030b_33~0070.tif
14923,14924,211030b,33,0074,a,231493.035,2430613.023,2751.494,230665.682,2430823.589,2729.167,33,20211030,1224,53.323,--------,4,3,y,36,DMC,-9,0,0.998677,-1.439334,90.088489,0.014195,0.023425,0.016817,0.003193,0.003298,0.007972,211030b_33~0074.tif
14924,14925,211030b,33,0075,b,231487.847,2431305.371,2751.821,230660.458,2431515.904,2729.477,33,20211030,1225,1.644,--------,4,3,y,36,DMC,-9,0,1.033997,-1.995374,91.144695,0.014204,0.023416,0.016806,0.003188,0.003288,0.007961,211030b_33~0075.tif
14927,14928,211030b,33,0078,a,231428.966,2433381.316,2749.943,230601.49,2433591.751,2727.553,33,20211030,1225,26.594,--------,4,3,y,36,DMC,-9,0,0.856665,1.13307,92.133192,0.014297,0.023447,0.016992,0.003183,0.003276,0.007903,211030b_33~0078.tif
14929,14930,211030b,33,0080,b,231458.655,2434764.499,2752.537,230631.136,2434974.88,2730.12,33,20211030,1225,43.164,95172093,4,3,y,36,DMC,-9,0,0.78332,1.6746,89.727768,0.014344,0.023516,0.017224,0.003144,0.003258,0.007836,211030b_33~0080.tif
14930,14931,211030b,33,0081,b,231489.551,2435456.484,2749.861,230662.012,2435666.84,2727.43,33,20211030,1225,51.428,--------,4,3,y,36,DMC,-9,0,0.821322,0.201336,89.465235,0.014378,0.023421,0.017023,0.003138,0.003258,0.007805,211030b_33~0081.tif
14933,14934,211030b,34,0084,b,234056.966,2431299.418,2751.194,233229.437,2431509.909,2728.777,34,20211030,1230,3.301,--------,4,3,y,18,DMC,-9,0,-0.962253,0.077824,-91.509518,0.014518,0.023587,0.018071,0.002867,0.00306,0.007979,211030b_34~0084.tif
14950,14951,211030b,34,0101,a,234023.407,2419535.132,2747.551,233198.407,2419740.132,2728.675,34,20211030,1232,4.743,--------,4,1,y,18,DMC,-9,0,-0.918246,0.033103,-93.204203,0.016687,0.024123,0.020084,0.002951,0.003102,0.008167,211030b_34~0101.tif
14953,14954,211031h,41,0003,a,252081.119,2612615.265,5858.89,251252.416,2612822.025,5831.939,41,20211031,1018,47.584,--------,4,1,y,18,DMC,-9,0,-0.493046,-0.225439,-93.126401,0.017378,0.026189,0.021139,0.003204,0.00328,0.008353,211031h_41~0003.tif
14965,14966,211031h,41,0015,a,252118.081,2604310.332,5868.567,251289.657,2604517.076,5840.645,41,20211031,1020,3.782,--------,4,1,y,18,DMC,-9,0,-0.903756,-0.235042,-95.652688,0.017498,0.026093,0.021294,0.003294,0.003346,0.008384,211031h_41~0015.tif
14970,14971,211031h,41,0020,a,252075.024,2600849.104,5866.452,251246.701,2601055.844,5838.251,41,20211031,1020,35.521,96203091,4,1,y,18,DMC,-9,0,-0.833504,0.637544,-95.306211,0.017545,0.02613,0.021484,0.00331,0.003365,0.008357,211031h_41~0020.tif
14973,14974,211031h,41,0023,b,252075.592,2598773.161,5866.615,251247.321,2598979.906,5838.263,41,20211031,1020,54.522,--------,4,1,y,18,DMC,-9,0,-0.914835,0.245351,-95.001796,0.017574,0.026152,0.021593,0.003326,0.003376,0.00834,211031h_41~0023.tif
14984,14985,211031h,41,0034,b,252063.938,2591160.075,5862.739,251235.798,2591366.89,5834.286,41,20211031,1022,4.416,--------,4,1,y,18,DMC,-9,0,-0.901133,-0.009471,-94.959504,0.017721,0.026219,0.021985,0.003289,0.003352,0.008211,211031h_41~0034.tif
14986,14987,211031h,41,0036,b,252067.146,2589776.178,5863.492,251239.019,2589983.015,5835.047,41,20211031,1022,17.193,96194031,4,1,y,18,DMC,-9,0,-1.226458,0.605183,-94.574176,0.017679,0.026217,0.021935,0.003275,0.003338,0.008186,211031h_41~0036.tif
14997,14998,211031h,40,0047,b,249590.165,2591856.414,5871.09,248762.085,2592063.206,5842.702,40,20211031,1027,43.008,--------,4,1,y,36,DMC,-9,0,0.678067,-0.654362,92.820056,0.017716,0.026325,0.022822,0.003496,0.003593,0.007475,211031h_40~0047.tif
14998,14999,211031h,40,0048,b,249585.453,2592547.607,5870.684,248757.365,2592754.387,5842.296,40,20211031,1027,49.468,95191030,4,1,y,36,DMC,-9,0,1.024578,-3.167849,93.829224,0.017733,0.02631,0.0229,0.003509,0.003604,0.007492,211031h_40~0048.tif
15000,15001,211031h,40,0050,b,249522.727,2593933.067,5866.061,248694.623,2594139.828,5837.691,40,20211031,1028,2.429,--------,4,1,y,36,DMC,-9,0,0.993785,-1.096086,95.75678,0.017675,0.02623,0.022623,0.003497,0.003587,0.0075,211031h_40~0050.tif
15013,15014,211031h,40,0063,a,249525.895,2602929.754,5863.05,248697.572,2603136.483,5835.212,40,20211031,1029,25.88,--------,4,1,y,36,DMC,-9,0,0.465345,1.970745,93.813871,0.017463,0.026166,0.022317,0.003493,0.003608,0.007489,211031h_40~0063.tif
15017,15018,211031h,40,0067,a,249601.608,2605699.259,5864.294,248773.197,2605905.998,5836.735,40,20211031,1029,51.426,--------,4,1,y,36,DMC,-9,0,0.696484,0.463186,92.345443,0.017471,0.026163,0.022458,0.003543,0.003661,0.00745,211031h_40~0067.tif
15018,15019,211031h,40,0068,a,249616.122,2606389.849,5863.426,248787.689,2606596.59,5835.953,40,20211031,1029,57.799,95202080,4,1,y,36,DMC,-9,0,0.7665,-0.954304,92.663476,0.017503,0.026186,0.022588,0.00355,0.003667,0.007434,211031h_40~0068.tif
15108,15109,211031a,12,0087,a,178041.521,2605874.279,2760.251,177213.557,2606081.288,2740.349,12,20211031,1105,16.076,--------,4,3,y,36,DMC,-9,0,1.025223,1.246909,90.303075,0.016424,0.02557,0.019415,0.003913,0.003902,0.008539,211031a_12~0087.tif
15177,15178,211031a,12,0156,a,178329.197,2653552.784,2755.382,177501.412,2653758.603,2736.579,12,20211031,1113,46.61,94201002,4,1,y,36,DMC,-9,0,0.788937,0.039749,89.101738,0.018022,0.026502,0.022934,0.00358,0.003633,0.008482,211031a_12~0156.tif
15178,15179,211031a,12,0157,b,178336.169,2654244.996,2755.655,177508.384,2654450.814,2736.874,12,20211031,1113,53.987,--------,4,1,y,36,DMC,-9,0,0.804353,0.106738,89.072628,0.018042,0.026519,0.022952,0.003576,0.003628,0.008472,211031a_12~0157.tif
15179,15180,211031a,12,0158,b,178344.084,2654936.18,2755.9,177516.299,2655141.999,2737.144,12,20211031,1114,1.351,--------,4,1,y,36,DMC,-9,0,0.81834,0.212421,88.864588,0.018173,0.026514,0.023073,0.003576,0.003628,0.00847,211031a_12~0158.tif
15180,15181,211031a,11,0159,b,175773.373,2649407.443,2757.091,174945.659,2649613.32,2738.211,11,20211031,1118,51.967,--------,4,1,y,18,DMC,-9,0,-0.879828,0.052325,-91.366335,0.017939,0.026348,0.021658,0.003708,0.00378,0.009291,211031a_11~0159.tif
15181,15182,211031a,11,0160,b,175765.811,2648715.443,2757.41,174938.095,2648921.331,2738.517,11,20211031,1119,0.236,--------,4,1,y,18,DMC,-9,0,-0.939998,0.058409,-91.451708,0.017943,0.026338,0.021659,0.003726,0.003796,0.009328,211031a_11~0160.tif
15182,15183,211031a,11,0161,b,175759.308,2648023.593,2757.44,174931.59,2648229.494,2738.533,11,20211031,1119,8.512,94201021,4,1,y,18,DMC,-9,0,-0.979245,0.141037,-91.552044,0.017945,0.026328,0.021662,0.003748,0.003814,0.009366,211031a_11~0161.tif
15184,15185,211031a,11,0163,a,175754.835,2646638.75,2755.582,174927.11,2646844.686,2736.629,11,20211031,1119,25.098,--------,4,1,y,18,DMC,-9,0,-0.954915,0.654445,-91.036875,0.017951,0.026324,0.021686,0.003783,0.003848,0.009444,211031a_11~0163.tif
15246,15247,211031a,11,0225,a,175495.589,2603805.409,2758.206,174667.68,2604012.441,2738.36,11,20211031,1127,56.031,94202081,4,3,y,18,DMC,-9,0,-0.842387,-0.317939,-91.041702,0.016433,0.025649,0.0184,0.003681,0.003733,0.0106,211031a_11~0225.tif
15250,15251,211031a,11,0229,a,175503.423,2601036.288,2758.295,174675.511,2601243.285,2738.41,11,20211031,1128,28.714,94202091,4,3,y,18,DMC,-9,0,-0.973179,0.425812,-89.729378,0.01652,0.025712,0.01876,0.003674,0.003699,0.010581,211031a_11~0229.tif
15254,15255,211031a,14,0233,a,183090.964,2601003.23,2760.045,182262.922,2601210.12,2739.897,14,20211031,1132,3.628,94202094,4,3,y,36,DMC,-9,1,0.80341,1.893147,88.519746,0.016609,0.025749,0.019083,0.003654,0.003694,0.009922,211031a_14~0233.tif
15280,15281,211031a,14,0259,a,183277.566,2618999.902,2755.906,182449.587,2619206.59,2736.136,14,20211031,1135,17.964,--------,4,3,y,36,DMC,-9,0,0.913691,-2.770699,89.626169,0.016746,0.025821,0.019576,0.003947,0.004001,0.009869,211031a_14~0259.tif
15289,15290,211031a,14,0268,a,183261.047,2625229.188,2754.163,182433.226,2625436.024,2734.631,14,20211031,1136,23.945,--------,4,3,y,36,DMC,-9,0,0.743258,-0.675146,90.462333,0.016992,0.02594,0.020211,0.00397,0.004038,0.009801,211031a_14~0268.tif
15327,15328,211031a,14,0306,b,183368.062,2651531.399,2755.197,182540.131,2651737.229,2736.41,14,20211031,1141,1.504,--------,4,3,y,36,DMC,-9,0,1.124813,-1.526103,91.366615,0.018135,0.026566,0.022817,0.003924,0.004012,0.009198,211031a_14~0306.tif
15330,15331,211031a,14,0309,b,183395.552,2653608.278,2756.232,182567.612,2653814.108,2737.512,14,20211031,1141,23.445,94201004,4,3,y,36,DMC,-9,0,0.980323,4.197727,86.763082,0.018355,0.026559,0.023045,0.003967,0.004039,0.009121,211031a_14~0309.tif
15333,15334,211031a,14,0312,b,183439.162,2655685.05,2754.21,182611.212,2655890.884,2735.567,14,20211031,1141,45.331,--------,4,1,y,36,DMC,-9,0,1.18394,-2.158327,89.658214,0.018181,0.026573,0.022899,0.003801,0.003909,0.009009,211031a_14~0312.tif
15347,15348,211031a,13,0326,a,180880.783,2661921.479,2735.924,180052.913,2662127.309,2717.316,13,20211031,1148,52.342,94212073,4,1,y,18,DMC,-9,0,-0.807406,-1.440261,-91.505747,0.018465,0.026842,0.023472,0.00371,0.003887,0.008556,211031a_13~0326.tif
15355,15356,211031a,13,0334,a,180867.974,2656385.967,2759.885,180040.105,2656591.789,2741.203,13,20211031,1149,57.644,94212093,4,1,y,18,DMC,-9,0,-1.370379,-1.571554,-90.171333,0.01825,0.026724,0.023098,0.003842,0.004001,0.008907,211031a_13~0334.tif
15357,15358,211031a,13,0336,a,180851.622,2655000.167,2765.75,180023.757,2655205.987,2747.034,13,20211031,1150,14.305,--------,4,1,y,18,DMC,-9,0,-0.783791,0.245452,-91.328297,0.018251,0.026738,0.023037,0.003863,0.00402,0.008952,211031a_13~0336.tif
15363,15364,211031a,13,0342,b,180831.592,2650847.669,2763.501,180003.733,2651053.488,2744.664,13,20211031,1151,3.942,94201013,4,1,y,18,DMC,-9,0,-0.888802,2.772868,-91.034133,0.018122,0.026673,0.022805,0.003894,0.004041,0.009126,211031a_13~0342.tif
15365,15366,211031a,13,0344,b,180868.959,2649462.782,2763.537,180041.098,2649668.606,2744.677,13,20211031,1151,20.418,--------,4,3,y,18,DMC,-9,0,-1.00821,-0.620543,-90.072246,0.018164,0.026704,0.022913,0.003904,0.00406,0.009166,211031a_13~0344.tif
15419,15420,211031a,13,0398,b,180642.313,2612084.577,2762.388,179814.23,2612291.115,2742.558,13,20211031,1158,43.747,94202053,4,3,y,18,DMC,-9,0,-0.848457,0.021003,-90.954679,0.016463,0.025814,0.018608,0.00346,0.003608,0.008817,211031a_13~0398.tif
16012,16013,211117a,11,0014,a,175341.363,2565737.011,2762.879,174512.918,2565944.102,2742.762,11,20211117,957,21.047,--------,4,3,y,18,DMC,-9,0,-0.819344,-0.815602,-92.66275,0.017358,0.024683,0.020652,0.004152,0.004196,0.010429,211117a_11~0014.tif
16035,16036,211117a,11,0037,a,175214.95,2549819.117,2763.841,174387.245,2550026.748,2743.735,11,20211117,1000,18.129,--------,4,3,y,18,DMC,-9,1,-0.904705,0.553457,-91.50952,0.016177,0.024257,0.018626,0.004309,0.004369,0.01061,211117a_11~0037.tif
16084,16085,211117a,11,0086,a,175102.753,2515904.453,2766.559,174275.99,2516112.813,2746.256,11,20211117,1006,34.808,--------,4,3,y,18,DMC,-9,1,-0.925098,0.026374,-92.058285,0.017061,0.024529,0.019418,0.00422,0.004328,0.010289,211117a_11~0086.tif
